location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Latvia;2020-02;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.172413793;";9296268";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-11;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;"9296268;6922538;7015591;9296268;6922538;7015591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-03;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;9296268;6922538";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-05;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;497878;3247113;3247113";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-06;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;3247113;497878;3247113;3247113;9770654";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-07;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;3247113;9770654;2527635;5193871;9770654;497878;3247113;3247113;9770654;2527635;5193871;9770654;2527635;5193871";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-08;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;3247113;9770654;2527635;5193871;9770654;2527635;5193871;7850634;497878;3247113;3247113;9770654;2527635;5193871;9770654;2527635;5193871;7850634;3264700";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-09;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;3247113;9770654;2527635;5193871;9770654;2527635;5193871;7850634;3264700";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-10;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;3247113;9770654;2527635;5193871;9770654;2527635;5193871;7850634;3264700";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-04;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-04;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-05;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861;6327753;5150861;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-05;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-06;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-07;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-08;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-09;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-10;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"6327753;5150861;5150861";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-06;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538;9296268;6922538;7015591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-07;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538;7015591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-08;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538;7015591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-09;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538;7015591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-10;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"9296268;6922538;7015591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-03;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0.580645161;";497878";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-11;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;3247113;3247113;9770654;2527635;5193871;9770654;2527635;5193871;7850634;3264700;497878;7850634;3264700";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-04;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"497878;497878;3247113";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-01;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-01;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-01;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-01;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-01;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-02;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-02;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-02;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-02;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Latvia;2020-03;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
